CVR;Regnskabsår;Påtale (y/n);Antal påtaler;Kontrolår;Revisionsvirksomhed;CVR_Rev_VK;MNE 1
77006818;2013;1;2;2014;BENNY JENSEN A/S,STATSAUTORISERET REVISIONSVIRKSOMHED;17937987;mne9414
77090614;2012;1;2;2014;Zimmermann revision;17124587;mne11286
77307516;2012/13;0;0;2014;NV-REVISION, AULUM ApS, REGISTRERET REVISIONSSELSKAB;19290948;mne3441
77309616;2014;0;0;2015;LandboNord;25049608;mne8315
77333517;2015;1;1;2016;Deloitte, Statsautoriseret Revisionspartnerselskab;33963556;mne24807
77426019;2013;1;6;2015;Sønderup I/S, statsautoriserede revisorer;31824559;mne10489
77483519;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne9383
77641017;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne28678
77674616;2013;0;0;2014;TØNDER REVISION, REGISTRERET REVISIONSAKTIESELSKAB;29142807;mne8329
77933212;2014;0;0;2015;RAMSØ REVISIONSANPARTSSELSKAB;69061311;mne4269
77981217;2014;1;2;2015;CARSTEN C. HOFF REVISION ApS REGISTREREDE REVISORER;36465484;mne8364
78045914;2014/15;1;3;2015;DANSK REVISION HJØRRING REGISTRERET REVISIONSANPARTSSELSKAB;75938713;mne35833
78095628;2013;1;8;2014;POUL E SUNDSTRUP;72528417;mne9790
78133015;2013;1;2;2014;TRANBERG, STATSAUTORISERET REVISIONSAKTIESELSKAB;26063655;mne26762
78214317;2014;0;0;2015;Revisor Team Nord;27226566;mne3445
78288019;2014;1;4;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne34515
78614919;2013;0;0;2014;AA REVISIONSANPARTSSELSKABET;27607764;mne17995
78618116;2013;0;0;2014;REVISIONSCENTRET I PADBORG ApS;25859766;mne1153
78786116;2012/13;1;7;2014;NIELS HOUGAARD SKIPPER;11209483;mne3462
79006815;2013;0;0;2014;N.K. MORTENSEN A/S REGISTREREDE REVISORER;66090116;mne1133
79402311;2014;0;0;2015;DANSK REVISION HJØRRING REGISTRERET REVISIONSANPARTSSELSKAB;75938713;mne3504
79436216;2014/15;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne18517
79472816;2015;0;0;2016;REVISIONSCENTRET TØNDER/SKÆRBÆK, GODKENDT REVISIONSAKTIESELSKAB;26812372;mne2482
80158416;2013/14;0;0;2015;KOVSTED & SKOVGÅRD, REVISION & RÅDGIVNING, STATSAUTORISERET REVISIONSAKTIESELSKAB;31262089;mne8515
80229615;2014/15;0;0;2016;REVISIONSCENTRET TØNDER/SKÆRBÆK, GODKENDT REVISIONSAKTIESELSKAB;26812372;mne2474
80310013;2013;0;0;2014;DANSK REVISION HOLBÆK REGISTRERET REVISIONSPARTNERSELSKAB;28853343;mne11292
80581610;2013/14;0;0;2014;Erik Hultquist;15396105;mne453
80775415;2013/14;0;0;2014;TOMMY JENSEN GODKENDT REVISIONSANPARTSSELSKAB;20082097;mne2861
80975317;2014;1;3;2015;Burholt Revision;20833696;mne335
81301913;2012/13;0;0;2014;AKTIV REVISION SILKEBORG REGISTRERET REVISIONSANPARTSSELSKAB;14788107;mne2903
81473315;2013;0;0;2014;BAYS REVISIONSKONTOR V/KIM BAY;20183497;mne12805
81636818;2013/14;0;0;2014;BEIERHOLM, STATSAUTORISERET REVISIONSPARTNERSELSKAB;32895468;mne24808
81649316;2013;0;0;2014;Axel Gram I/S;16645699;mne1166
81688117;2014/15;0;0;2015;Andersen, Revision & Rådgivning;31538386;mne318
81730415;2014;0;0;2015;RAMSØ REVISIONSANPARTSSELSKAB;69061311;mne10922
81822514;2015;0;0;2016;KPMG, Statsautoriseret Revisionspartnerselskab;25578198;mne9991
81847118;2013;0;0;2014;FYNBO REVISION. REGISTRERET REVISIONSANPARTSSELSKAB;19706974;mne12199
82010610;2014;0;0;2015;REVIRK RÅDGIVNING STATSAUTORISERETREVISIONSANPARTSSELSKAB;31934354;mne32052
82112219;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne24732
82286713;2014;0;0;2015;Excell Revision / Peter Steen Statsautoriseret Revisor;32428932;mne16626
82581316;2012;0;0;2014;JS REVISION, STATSAUTORISERET REVISIONSAKTIESELSKAB;30836081;mne8841
82689818;2013;0;0;2014;BEIERHOLM, STATSAUTORISERET REVISIONSPARTNERSELSKAB;32895468;mne9940
82727116;2013/14;0;0;2015;RASMUSSEN REVISION, STATSAUTORISERET REVISIONSANPARTSSELSKAB;46408314;mne9096
82778616;2014;1;1;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne16653
82814116;2013/14;0;0;2014;REVISIONSCENTRALEN I NØRRE ALSLEV ApS;71274012;mne487
82976116;2013;0;0;2014;KVIST & JENSEN, HADSUND, STATSAUTORISEREDE REVISORER A/S;29313075;mne1968
83174617;2014;0;0;2015;KVALITETSREVISION GODKENDT REVISIONSPARTNERSELSKAB;36480254;mne343
83192410;2012/13;1;7;2014;Revisoren.nu v/Charlotte V. Bjerre;25151674;mne12578
83570512;2013;0;0;2014;REVIPLAN A/S;37670219;mne2336
83758511;2014;0;0;2015;ANKER HØST REGISTRERET REVISIONSAKTIESELSKAB;31626536;mne87
83839910;2014/15;0;0;2016;Deloitte, Statsautoriseret Revisionspartnerselskab;33963556;mne10052
84321915;2013;0;0;2014;Edelbo og Lund-Larsen Statsautoriseret Revisionspartnerselskab;32327249;mne5866
85465228;2013/14;0;0;2015;Aage & Povl Holm I/S;14759840;mne7731
86014513;2013;0;0;2015;BILLE & BUCH-ANDERSEN REGISTRERET REVISIONSAKTIESELSKAB;18282046;mne33316
86278316;2012/13;0;0;2014;FLEMMING PARSHOLT;11082432;mne10711
86502410;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne11681
86595311;2013;1;2;2014;DANSK REVISION FREDERIKSSUND REGISTRERET REVISIONSANPARTSSELSKAB;86141019;mne12506
86780410;2013/14;0;0;2014;REVIDATA. REGISTREREDE REVISORER A/S;37029815;mne11301
87100111;2013;1;1;2014;Landbo Limfjord;26243076;mne2389
87120910;2014;0;0;2015;ATTIRI STATSAUTORISERET REVISIONSAKTIESELSKAB;33357966;mne28659
87240517;2013;1;1;2014;NYBORG ERHVERVSREVISION ApS REGISTREREDE REVISORER;30546792;mne5505
87303918;2012/13;0;0;2014;GRANT THORNTON,STATSAUTORISERET REVISIONSPARTNERSELSKAB;34209936;mne28686
87360113;2013;0;0;2014;Bendt Stendahl;86046717;mne1480
87372111;2014;0;0;2015;PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab ;33771231;mne30141
87625915;2012/13;0;0;2014;REVIDATA. REGISTREREDE REVISORER A/S;37029815;mne11301
87713911;2013/14;0;0;2015;AUGUSTA REVISION STATSAUTORISERET REVISIONSAKTIESELSKAB;36445386;mne35405
87889718;2013;1;2;2014;RÅDGIVNINGSGRUPPEN REGISTRERET REVISIONSANPARTSSELSKAB;29316996;mne15578
88151410;2012/13;1;2;2014;F. Bøgh Jørgensen Registrerede Revisorer ApS;19569446;mne15276
88851412;2014;0;0;2015;Sønderjysk Landboforening;47437113;mne11215
89055016;2013;0;0;2014;NÆRREVISION A/S;17524305;mne2320
89305616;2014;1;2;2015;Redmark Statsautoriseret Revisionspartnerselskab  ;29442789;mne27773
89394910;2013/14;0;0;2015;BILLE & BUCH-ANDERSEN REGISTRERET REVISIONSAKTIESELSKAB;18282046;mne31385
89490812;2014;0;0;2015;ERC REVISION REGISTRERET REVISIONSANPARTSSELSKAB;34205078;mne16306
89491118;2013/14;0;0;2015;TIMEVISION BRØNDBY GODKENDT REVISIONSAKTIESELSKAB;19000435;mne5456
89491614;2012/13;0;0;2014;GLB REVISION, STATSAUTORISEREDE REVISORER A/S;30821963;mne24622
89638917;2013/14;0;0;2014;Dupont;26563976;mne2627
89892619;2013/14;0;0;2015;LOU & KNUDSEN REGISTRERET REVISIONSANPARTSSELSKAB;31579325;mne851
89896711;2014;0;0;2015;Redmark Statsautoriseret Revisionspartnerselskab  ;29442789;mne32798
31944074;2013;1;4;2014;Q-REVISION, REGISTRERET REVISIONSANPARTSSELSKAB;30276019;mne3409
97784957;2013;1;5;2014;LANDBOTHY;41946717;mne3540
